tahun;kd_desa;fitur_1;fitur_2;fitur_3;fitur_4;fitur_5;fitur_6;idm
2022;1902042008;57898600;275257580;32465000;139796500;320400000;0;0.7935
2022;1902042009;6047500;262005030;71483520;253445660;331200000;0;0.7465
2022;1902042010;1401750;166894700;11523000;206888000;252000000;0;0.7278
2022;1902052001;0;349316932;178300964;204294738;443455000;0;0.8271
2022;1902052002;0;450291502;0;87540358;409442000;0;0.8156
2022;1902052003;0;355270100;0;249230000;345600000;0;0.8663
2022;1902052004;5954000;661912974;33143369;67422500;465870000;0;0.7598
2022;1902052005;4053000;374458650;7500000;224946900;410400000;0;0.7508
2022;1902052006;0;289643765;20382000;180959000;342000000;0;0.7633
2022;1902052007;0;301141000;0;152403000;282810000;0;0.7267
2022;1903012004;2895000;450846520;0;145400000;432000000;0;0.7708
2022;1903012005;11879750;447216150;0;132516260;464400000;0;0.7625
2022;1903012006;0;440746185;0;23000000;306000000;0;0.7386
2022;1903012007;29005000;325802000;7581000;165915000;459975000;0;0.8343
2022;1903012008;9490000;538716000;75950000;66989000;417600000;0;0.7468
2022;1903012010;466000;641813000;0;112539000;457200000;0;0.7132
2022;1903012012;0;483198450;3140000;20413000;468000000;0;0.7695
2022;1903012013;0;365712000;0;176125000;332471500;0;0.7113
2022;1903022001;0;241500000;270400000;124230000;366699192;0;0.7094
2022;1903022002;0;560500000;0;0;234000000;0;0.6784
2022;1903022004;0;493619197;0;22805000;208800000;0;0.6752
2022;1903022005;0;564693000;0;0;328850000;100000000;0.7441
2022;1903032001;1135980;273570000;83148150;161974000;424800000;0;0.8362
2022;1903032002;0;314217000;20000000;187290000;360000000;0;0.7184
2022;1903032003;0;432127810;0;48745533;406800000;0;0.7322
2022;1903032004;0;480300000;45885000;152794500;507250000;0;0.7714
2022;1903032005;16825000;380665000;31200000;0;390800000;0;0.6848
2022;1903032006;11460000;251024000;0;245000000;505500000;0;0.7122
2022;1903032007;24947000;292822000;0;192579000;352800000;0;0.7752
2022;1903032008;16450000;273764000;0;257500000;349200000;0;0.827
2022;1903032009;0;411185000;0;57000000;320400000;0;0.7557
2022;1903032010;0;330560000;0;37700000;363600000;0;0.6232
2022;1903042001;60000000;472137920;0;50975000;374400000;0;0.7206
2022;1903042002;14767000;152445000;0;134175000;313200000;50000000;0.6892
2022;1903042003;23050000;138650000;0;147497655;475200000;156591016;0.7119
2022;1903042004;9433000;338790000;1400000;175260400;333100000;100000000;0.724
2022;1903042005;26062500;523668117;0;0;379000000;0;0.6944
2022;1903042006;20280000;405429225;0;260655000;402465950;0;0.7505
2022;1903042007;0;351852500;0;211900000;424800000;35000000;0.717
2022;1903052001;0;320254365;0;372939950;471600000;0;0.8895
2022;1903052002;8444000;376960000;0;54000000;309600000;0;0.6832
2022;1903052003;0;263413700;0;198784500;284400000;0;0.7295
2022;1903052004;4350000;337953500;0;175069600;352800000;0;0.6865
2022;1903052005;0;274245000;22625000;149785000;284400000;0;0.6833
2022;1903052006;24464500;431675160;25027300;33372020;342000000;0;0.7054
2022;1903052008;13640000;188155300;0;178865558;323900000;0;0.6638
2022;1903052009;7922000;398882000;0;21775000;338400000;50000000;0.6449
2022;1903052012;19596500;217892000;0;206899000;309600000;0;0.6924
2022;1903062001;0;277500000;0;130500000;320400000;0;0.813
2022;1903062002;0;190060000;45000000;265050000;288000000;0;0.717
2022;1903062003;0;383000000;0;259241500;450000000;0;0.7275
2022;1903062004;0;453208000;0;24133000;327600000;0;0.7521
2022;1903062005;0;319162480;0;191093000;327600000;0;0.7114
2022;1903072001;25561000;401011159;2310000;134200000;455600000;100000000;0.7083
2022;1903072002;0;397508844;0;11615000;298800000;0;0.6667
2022;1903072003;25000000;349290810;0;180700800;378000000;0;0.6717
2022;1903072004;26625000;227855200;0;202800000;324000000;0;0.7652
2022;1903072005;31708900;146301357;28275000;194458000;324130000;0;0.6944
2022;1903082001;0;417421500;8922500;171066000;435600000;50000000;0.6837
2022;1903082002;0;248905000;9790000;30000000;313200000;0;0.6175
2022;1904012003;5774401;262406944;0;425827560;421200000;0;0.8262
2022;1904012005;8181180;389191868;0;161983000;331200000;0;0.7305
2022;1904012006;0;480784413;1330000;151927000;324230000;0;0.7444
2022;1904012007;0;579904900;0;0;363600000;0;0.7319
2022;1904012008;16355440;133285991;0;317262248;334800000;0;0.7421
2022;1904012010;0;265261498;0;101158400;298800000;0;0.7667
2022;1904022004;0;275738700;0;268421900;324000000;0;0.864
2022;1904022006;0;371038595;7240000;229050000;324000000;0;0.7522
2022;1904022007;0;807412430;91400000;2010000;522700000;0;0.7337
2022;1904022010;0;155778350;0;132515000;302400000;0;0.759
2022;1904022012;0;198394670;0;297049000;349200000;0;0.8632
2022;1904022013;0;323065784;3120000;180784500;292959000;0;0.8503
2022;1904022014;0;335491950;9225000;181253000;309600000;0;0.8513
2022;1904022016;3277800;284709300;12990000;342724375;417600000;0;0.7687
2022;1904022018;12046000;258903500;0;91796800;337581000;0;0.8413
2022;1904022020;0;150383204;0;186742251;406800000;0;0.8805
2022;1904022021;4400000;495294959;0;259987199;295200000;0;0.7406
2022;1904032002;34589000;330485000;7500000;127485000;284400000;0;0.7244
2022;1904032003;10359000;478620850;28800000;84567500;403200000;0;0.8483
2022;1904032004;0;339067325;0;244785000;363600000;0;0.8622
2022;1904032005;0;341541650;120000000;147084350;380200000;0;0.821
2022;1904032006;0;274369266;0;218515000;327600000;0;0.7484
2022;1904032007;0;287887000;153322000;130516000;345600000;0;0.759
2022;1904032008;0;348076000;36705100;86294500;331600000;0;0.9162
2022;1904032009;0;366195000;0;167000000;335375000;60000000;0.891
2022;1904032010;0;410985800;0;28884000;342000000;0;0.7514
2022;1904032011;15348520;385642480;83240000;122100000;392400000;0;0.834
2022;1904032012;9649995;567175000;0;251861000;129600000;0;0.7452
2022;1904032013;3174000;286831100;0;107515000;327600000;0;0.7283
2022;1904042001;6000000;390459303;0;80614500;280800000;0;0.8678
2022;1904042002;0;249364350;0;203784788;335800000;0;0.8651
2022;1904042003;0;314549290;107053000;159390000;316800000;0;0.789
2022;1904042004;6900000;428058940;0;56928000;302400000;0;0.7338
2022;1904042005;0;427906000;70000000;50000000;316800000;0;0.7189
2022;1904042006;0;367953097;6000000;207647816;332525250;0;0.8419
2022;1904042007;0;519083617;6000000;0;410400000;0;0.7433
2022;1904042008;0;390310502;0;201067850;346500000;0;0.7379
2022;1904042009;0;324801542;0;119000000;284400000;0;0.7602
2022;1904042010;0;401541414;10000000;0;325078000;0;0.7146
2022;1904052001;12383400;236309946;0;180335000;298800000;0;0.8895
2022;1904052002;0;153640979;0;168780000;413687000;0;0.771
2022;1904052003;1844000;242913674;0;156796980;313200000;0;0.9813
2022;1904052004;0;249586156;0;188421418;306000000;0;0.7708
2022;1904052005;0;410539792;0;190140000;355200000;0;0.8241
2022;1904052006;0;237770242;0;212552500;322800000;0;0.7667
2022;1904052008;0;353914329;0;95709210;280800000;0;0.8068
2022;1904052009;2102700;364617434;0;266627304;396000000;0;0.8075
2022;1904062001;0;474216357;0;404730000;496800000;0;0.8383
2022;1904062002;0;411862920;42046000;127804000;352800000;0;0.7887
2022;1904062003;0;417257650;0;193421500;442800000;0;0.8919
2022;1904062004;0;357500818;0;171566125;306000000;0;0.7906
2022;1904062005;0;370451673;0;173688000;327600000;0;0.8098
2022;1904062006;4962000;452693500;0;274276000;504000000;100000000;0.8197
2022;1904062007;0;187578338;0;224267090;327600000;0;0.8002
2022;1904062008;0;531529740;0;208595000;397200000;0;0.7187
2022;1904062009;15004000;320946669;0;138990000;288000000;0;0.7425
2022;1905012004;1476000;424786500;0;263383960;471600000;36000000;0.7951
2022;1905012005;5000000;283120000;19959500;202055000;363600000;30000000;0.8176
2022;1905012006;28215000;488757643;0;301566000;565200000;0;0.8379
2022;1905012007;5030000;336763686;8708500;172114600;378000000;0;0.7152
2022;1905022001;33693000;337388644;0;212927000;360000000;0;0.8825
2022;1905022002;19518000;340559600;21600000;157761300;320400000;0;0.821
2022;1905022003;3002000;248086030;0;344700000;320400000;0;0.7598
2022;1905022004;49102300;346196600;0;178466000;356400000;0;0.7906
2022;1905022005;7640000;461694500;42835000;209021000;442800000;0;0.7373
2022;1905022006;15090902;501310700;0;256549000;453600000;0;0.8
2022;1905022007;7090000;301548813;18000000;156156000;302400000;0;0.7727
2022;1905022008;16272000;284401387;23390000;125969000;288000000;0;0.7378
2022;1905022009;32627500;304795500;130742600;178000000;360000000;0;0.7078
2022;1905022010;4448500;447622100;14290000;242405400;475200000;0;0.8356
2022;1905022011;12125395;313480000;53380000;249768400;424800000;59618500;0.7746
2022;1905022012;22864500;348306000;0;218160500;385200000;0;0.7456
2022;1905022013;24441000;341601500;7470000;230203000;374400000;0;0.7395
2022;1905032001;0;286996000;2520000;165095000;324000000;0;0.879
2022;1905032002;17775000;240057000;0;159489000;309600000;0;0.7352
2022;1905032003;6279000;503922000;0;0;320400000;0;0.7987
2022;1905032004;4200000;379664200;16846000;67082000;291600000;0;0.6552
2022;1905032005;9000000;412762000;0;92514000;316800000;0;0.7208
2022;1905032008;19500000;310034000;15520000;179518000;338400000;0;0.7933
2022;1905032009;4746000;288926000;5234000;55700000;399600000;0;0.8154
2022;1905032018;7671000;276401339;10084000;150294000;288000000;0;0.8281
2022;1905032019;8531200;300959600;0;57360000;288000000;0;0.6946
2022;1905032020;22313000;272997342;0;151669000;298800000;0;0.8363
2022;1905032021;5140000;295639000;3200000;181044000;298800000;0;0.804
2022;1905042002;7000000;247934995;0;197464300;295200000;0;0.8263
2022;1905042003;6410000;352094141;0;156765000;316800000;0;0.7727
2022;1905042004;18086900;320922100;0;162420800;320400000;0;0.7294
2022;1905042005;11627500;586818000;0;14500000;396000000;0;0.8602
2022;1905042006;535000;279939000;0;165409000;320400000;0;0.7579
2022;1905042007;13015000;367300233;0;66491000;298800000;0;0.7635
2022;1905042008;19387450;323800000;0;170110000;327600000;0;0.7278
2022;1905042009;0;257132000;0;155342000;280800000;0;0.8448
2022;1905042010;4876000;364908000;0;164055500;331200000;0;0.7684
2022;1905042011;17365650;335211066;0;187347000;392400000;0;0.713
2022;1905042012;6278550;461795326;0;221607500;378000000;0;0.7224
2022;1905042013;10410000;365658000;32605000;152633000;324000000;0;0.6671
2022;1905042014;1800000;284017362;0;162986750;334800000;51000000;0.7219
2022;1905052001;11516150;162646250;0;223970340;334800000;108532000;0.8194
2022;1905052002;6000000;472814925;0;238390000;417600000;0;0.7408
2022;1905052003;13000000;303975500;0;166000000;332097000;30000000;0.8113
2022;1905052004;5248000;319694000;0;206102000;338400000;0;0.73
2022;1905052005;1000000;283984430;15882000;160045000;320400000;20000000;0.8617
2022;1905052006;12505800;372014500;7000000;214500000;342000000;0;0.8381
2022;1905052007;0;258575000;600000;178314000;324000000;0;0.8249
2022;1905052008;0;311703500;0;159735000;320400000;0;0.739
2022;1905052009;17436800;281806200;15500000;208592000;349200000;0;0.7656
2022;1905062001;49345000;351503000;50275000;150910000;410400000;0;0.8794
2022;1905062002;0;267166899;0;153970000;306000000;0;0.7873
2022;1905062003;21676000;326412914;0;177999000;356400000;0;0.7556
2022;1905062004;0;207125000;0;143687000;356400000;0;0.8095
2022;1905062005;0;298482186;52624125;195076000;334800000;0;0.8786
2022;1905062006;14580000;371649636;0;188219297;381600000;0;0.8008
2022;1905062007;0;415949000;13200000;232550000;458500000;0;0.8151
2022;1905062008;14063000;245326000;12475000;166418000;306000000;0;0.784
2022;1905062009;0;196606000;0;156768000;356400000;0;0.7741
2022;1905062010;7348000;324773000;28771000;211183000;370800000;0;0.7467
2022;1906012001;2250000;279659490;0;67750000;331200000;165000000;0.866
2022;1906012002;8339100;283522000;0;215890500;561600000;0;0.8949
2022;1906012003;48587150;256392500;0;70317000;526857000;223174650;0.8379
2022;1906012004;32775050;263743500;0;187005970;370800000;195088837;0.7167
2022;1906012006;2604000;221307950;0;283634000;373689000;0;0.7863
2022;1906012007;35400000;345172000;0;253000000;527010000;56125000;0.8406
2022;1906012010;5766500;395518500;0;197400000;421200000;20000000;0.7892
2022;1906012012;11937650;351014800;3600000;82543000;342230000;0;0.8375
2022;1906012013;21542700;147572000;0;130090750;331200000;229186000;0.7117
2022;1906022001;52622200;341124869;0;254617200;406800000;0;0.8325
2022;1906022002;104754000;305209850;0;217000000;440962500;50000000;0.83
2022;1906022003;16137000;279535500;0;203447000;345600000;0;0.7689
2022;1906022004;20000000;309036724;0;207271500;378000000;0;0.8211
2022;1906022009;30277000;410330700;0;192700000;378000000;0;0.8987
2022;1906022010;39705000;395553350;0;0;417600000;208696000;0.8567
2022;1906022011;12446750;417931000;0;186320900;468500000;60000000;0.7708
2022;1906032001;45119200;240490000;36960000;183576800;331925000;0;0.8065
2022;1906032002;0;369288844;0;172499800;352800000;0;0.8117
2022;1906032005;16538000;236959100;0;330188000;392400000;0;0.7817
2022;1906032008;12609050;405075500;22840000;257974250;424800000;0;0.8243
2022;1906042001;23051000;337829900;0;2000000;349200000;173872400;0.8383
2022;1906042002;20169600;311152500;0;183952100;385200000;0;0.8325
2022;1906042003;14736000;356467640;0;134151500;306000000;0;0.8187
2022;1906042005;23197950;325538400;0;274743100;421200000;0;0.8416
2022;1906042006;0;378346400;0;240860600;432000000;0;0.817
2022;1906042007;20301400;244593900;0;166014000;377026000;0;0.94
2022;1906052001;18900000;351376000;0;112167000;428400000;0;0.7262
2022;1906052002;24853500;306767700;0;168506300;334800000;0;0.749
2022;1906052003;12764800;289080000;0;150604400;311100000;0;0.8024
2022;1906052004;10805800;317677600;0;171270000;341878000;0;0.8084
2022;1906052005;50507000;330744500;0;156040000;439200000;60000000;0.8395
2022;1906062001;18475500;372714296;0;78214000;388800000;100000000;0.7256
2022;1906062002;22576700;292520498;0;23260000;331200000;215472868;0.8192
2022;1906062003;12481500;147225000;0;75506510;295200000;147318800;0.7337
2022;1906062004;25686000;282805010;0;0;345600000;171684400;0.7841
2022;1906072001;0;216983900;0;25334000;651600000;78994000;0.8637
2022;1906072002;11576000;298556100;0;235030000;352800000;0;0.741
2022;1906072003;0;386396000;0;122500000;317800000;0;0.7683
2022;1906072004;5309400;197284058;0;277749550;295200000;0;0.8338
2021;1901012007;24253000;283518541;0;0;624962164;70000000;0.7097
2021;1901022004;5738000;525275000;0;23145250;551684250;100000000;0.6676
2021;1901022005;22123440;369313959;0;51357200;475408545;54304654;0.6298
2021;1901022006;12892000;653613550;0;14270000;312832000;0;0.7003
2021;1901022007;14437000;308588550;19900000;56500000;248400000;0;0.6867
2021;1901022008;0;405299800;0;0;519600000;0;0.657
2021;1901032001;71202500;228894100;0;248957300;207809000;0;0.884
2021;1901032002;20653000;178197000;0;369367500;290862000;100000000;0.7935
2021;1901032003;10675500;290646000;0;21978500;470645000;0;0.6657
2021;1901032004;10558560;321029000;13000000;99740000;227885000;50000000;0.6571
2021;1901032005;0;382962752;0;233699500;454569800;117100000;0.736
2021;1901032006;16944800;414764270;0;58047000;269321000;0;0.7586
2021;1901032007;6965000;355541292;131588710;0;288805208;0;0.704
2021;1901032008;6101000;363840700;0;63372000;345846300;0;0.7651
2021;1901032009;0;246879840;0;543953014;189900000;0;0.7202
2021;1901032010;6593000;463318000;0;151559000;162258602;0;0.6854
2021;1901042001;19724000;894201980;12000000;7288000;260100000;50000000;0.8292
2021;1901042002;48975000;527607300;0;382473000;308539000;50000000;0.6617
2021;1901042003;22114000;840346450;0;35730000;286067500;100000000;0.6456
2021;1901042004;18600000;400959420;0;111825000;285645000;289600000;0.6324
2021;1901042005;31979000;617023000;0;0;586075000;0;0.6471
2021;1901042006;23237000;734780353;35400000;0;372925000;0;0.813
2021;1901042007;57359000;581895000;54100000;69455000;285620000;200000000;0.7743
2021;1901042008;35180750;932559500;58070500;81494500;295322000;100000000;0.8241
2021;1901042009;7377000;905552300;0;6532000;137149000;0;0.6524
2021;1901042010;26615000;938938000;0;48000000;285000000;0;0.6702
2021;1901042011;15562500;259365480;0;0;532800000;0;0.6478
2021;1901042012;26788000;636068000;0;31271000;166400000;0;0.6719
2021;1901042013;4533000;591269810;0;52083000;288000000;0;0.6117
2021;1901042014;20367000;114239700;0;494093485;198000000;0;0.7973
2021;1901042015;32400000;139190000;0;232440500;267000000;150000000;0.8271
2021;1901052001;60540000;292292700;0;287134600;447688250;0;0.8189
2021;1901052002;23960000;317304150;0;18978000;320118500;60000000;0.7184
